objectId,rightAscension,declination,magnitudeU,magnitudeG,magnitudeR,magnitudeI,magnitudeZ,runId,rerunId,camCol,fieldId,specObjId,objectClass,redshift,plate,mjd,fiberId
1237678802627526656,31.9998322494397,5.99165069220117,19.84442,18.97647,18.65133,18.4936,18.51466,7760,301,2,165,8169650507155265536,STAR,-0.0004885204,7256,56658,439
1237651539800294400,244.994315059822,51.4601879335021,23.73885,23.39921,21.97266,20.6701,19.7955,1412,301,5,387,9077075006383740928,GALAXY,0.7248286,8062,58251,254
1237661361842946304,225.983608468811,39.6326059127433,22.05356,21.93338,21.34056,21.31831,20.86123,3699,301,4,224,13115740923681331200,QSO,1.290978,11649,58514,483
1237661971726140160,193.589342859799,7.42309262585366,22.71919,21.06142,19.26247,18.65596,18.25897,3841,301,4,191,5445011749001779200,GALAXY,0.3431783,4836,55689,581
1237668336864659200,249.698655681099,11.4854959568516,25.20793,22.33422,20.86592,20.03864,19.74529,5323,301,4,145,4588091963077842944,GALAXY,0.4373234,4075,55352,181
1237680275262603776,6.92989809446931,26.2834473499867,24.66713,21.5496,20.19132,19.69621,19.13666,8103,301,1,137,8624534147334166528,GALAXY,0.2078919,7660,57357,512
1237680275263848960,10.1489766567955,26.3229691821213,26.0308,20.90065,19.21205,18.55052,18.18851,8103,301,1,156,7065122625526454272,GALAXY,0.365529,6275,56245,366
1237680275258278656,355.91826467837,26.1486524860137,26.42637,24.26013,22.44172,20.7466,19.22776,8103,301,1,71,8632458056498960384,STAR,-9.916831E-05,7667,57580,667
1237667538535514368,129.748175861466,15.4969135973886,19.28896,17.58046,16.88804,16.58804,16.43678,5137,301,5,113,3590625451011317760,STAR,0.0002025899,3189,54833,475
1237659326563418624,241.847352248364,44.5372017666413,21.6887,21.56305,21.2904,20.92466,20.95391,3225,301,5,195,9600809222393845760,QSO,1.52268,8527,57897,948
1237680275257819648,354.776665417133,25.9882545440215,21.43554,21.72077,21.22323,21.06958,21.15123,8103,301,1,64,8668374703231227904,QSO,1.390773,7699,57574,259
1237680246808183040,345.006568061807,19.1111312249427,22.70445,20.47006,18.84402,18.21586,17.80935,8096,301,4,133,6899680485133539328,GALAXY,0.3081939,6128,56236,603
1237680246810412032,350.37174622437,19.759403031941,25.68374,21.73884,20.09777,19.53035,19.32258,8096,301,4,167,6895145823883253760,GALAXY,0.2955221,6124,56211,490
1237680333775438592,328.591376826042,26.015920377841,23.83932,21.54532,20.08967,19.11551,18.72437,8116,301,6,44,6709379211252226048,GALAXY,0.5810148,5959,56214,515
1237680333790773760,8.36603274593119,31.0028805847308,23.73583,20.7534,19.07258,18.4458,18.0709,8116,301,6,278,7347687223259846656,GALAXY,0.3142587,6526,56543,234
1237659326017765632,215.873668749189,56.3885462387312,20.4139,18.33488,17.12825,16.66977,16.29756,3225,301,4,61,1307274840553580544,GALAXY,0.1754066,1161,52703,382
1237654954818011136,256.569793679143,39.2955724912315,18.72369,17.63006,17.44651,17.39075,17.39488,2207,301,6,110,2455590229847861248,STAR,-0.001059095,2181,53524,9
1237667536924311552,128.903506057128,13.8491813741876,16.99222,15.77348,15.36945,15.2455,15.20618,5137,301,2,104,3597401741156524032,STAR,-0.000155127,3195,54832,551
1237667536919266560,118.017979806289,9.63142039366099,23.76945,21.8978,21.55613,20.9889,21.40669,5137,301,2,27,5079058818568312832,QSO,2.903588,4511,55602,452
1237673706653876480,120.760084414142,43.1896910334285,20.00037,19.10843,18.82248,18.70201,18.67431,6573,301,6,242,4146910996492212224,STAR,-0.0001862904,3683,55245,806
1237678858455811328,323.424538017046,8.82389464880309,25.70159,21.89778,21.83019,22.24353,21.6814,7773,301,2,69,4603835047421958144,QSO,2.763324,4089,55470,110
1237654602642030848,161.244028866872,5.4449226169529,21.67274,19.32023,17.98535,17.44014,17.07542,2125,301,6,283,5374179834863048704,GALAXY,0.2039334,4773,55648,944
1237678617409815296,341.66603720913,1.04474972811352,22.29458,22.09767,21.66557,21.86027,21.91649,7717,301,1,207,10325718890722908160,QSO,1.645744,9171,58068,330
1237678860090933248,20.4024790896892,12.8099615270799,21.32967,20.91953,20.64212,20.67092,20.62973,7773,301,5,443,12468423793357117440,QSO,2.535647,11074,58488,757
1237663788489245696,113.817873236674,46.4751431942995,23.43381,21.46662,21.17567,21.00454,21.37183,4264,301,4,68,6691419513513334784,STAR,-8.723485E-05,5943,56218,714
1237663788491473664,117.266237419443,50.9728756571424,25.128,21.85782,21.42057,21.32006,21.24935,4264,301,4,102,4142306241191106560,STAR,3.103041E-05,3679,55209,438
1237663788493438976,121.024719183349,54.8550431373402,21.73435,21.92143,21.11803,21.25007,20.9696,4264,301,4,132,8197774096303675392,QSO,1.220276,7281,57007,352
1237661976011210752,187.004009789325,7.91261050409107,18.18704,17.20247,16.91394,16.79438,16.79927,3842,301,4,40,1831945309572327424,STAR,0.0003017556,1627,53473,386
1237663789026967808,114.400817511915,48.3630873091458,21.57654,19.40749,17.94158,17.38311,17.0051,4264,301,5,81,2102163758498473984,GALAXY,0.202326,1867,53317,395
1237665442061287680,216.845347438029,26.215880907651,22.33277,21.55671,20.70348,19.72131,19.38048,4649,301,4,215,6772541754241734656,GALAXY,0.738678,6015,56096,923
1237663458851094784,319.163062764597,0.887675286651552,22.17983,19.50047,18.06785,17.31072,16.83551,4187,301,6,77,1714891292686706688,STAR,4.071913E-05,1523,52937,530
1237663458853257728,324.209653067361,0.918550359037837,20.05517,18.95231,18.48821,18.17715,18.07358,4187,301,6,110,1158694814141671424,GALAXY,0.06962977,1029,52912,523
1237665567155028224,240.588086778198,15.4645244939313,17.55136,15.87545,15.07107,14.66937,14.39449,4678,301,5,258,2841877544381212672,GALAXY,0.03470477,2524,54568,386
1237661388680265984,220.178561679977,53.2691736586905,21.49655,20.21887,18.61631,18.06404,17.71534,3705,301,6,129,7564048569185097728,GALAXY,0.2911035,6718,56398,920
1237651753994813696,144.527414058891,1.95319702995914,21.38659,20.63753,20.60007,20.55525,20.4228,1462,301,4,128,5339020751742982144,QSO,2.460933,4742,55660,12
1237662195608059904,208.739115352689,40.7982855447495,21.41599,19.21054,17.90409,17.41218,17.07208,3893,301,5,294,1551600349024905216,GALAXY,0.2129383,1378,53061,401
1237662195597312256,175.680634254242,42.925840433975,24.47907,22.02408,20.13067,19.14253,18.63603,3893,301,5,130,5289649105622292480,GALAXY,0.4949788,4698,55623,623
1237662195605700608,201.743770345507,41.9458125043604,19.37618,18.15018,17.45297,17.08683,16.80599,3893,301,5,258,1646230367880898560,GALAXY,0.1644308,1462,53112,599
1237662195605504000,201.132134185876,42.0899580470929,18.64278,17.10205,16.4804,15.88405,15.55884,3893,301,5,255,1646203979601831936,GALAXY,0.07566444,1462,53112,503
1237662195592855552,162.405030726417,40.8924619052252,19.92859,17.85776,16.83421,16.45668,16.12144,3893,301,5,62,1613582842703407104,GALAXY,0.1395141,1433,53035,612
1237680275798754048,5.10383544224919,26.8503162133912,22.3383,23.04466,21.15461,20.18546,19.78096,8103,301,2,126,7070788139519072256,QSO,0.5298119,6280,56570,497
1237678858478158080,15.299512781567,11.6748907501999,24.49538,22.01449,20.56613,19.62992,19.18116,7773,301,2,410,5250228869517301760,GALAXY,0.5156036,4663,55893,573
1237678858473373952,4.19227401531305,11.8886529174984,19.45677,17.34142,16.30661,15.7031,15.20416,7773,301,2,337,6961508497428338688,GALAXY,0.111701,6183,56210,252
1237654381982515712,153.214133086295,58.1691857320277,21.07884,21.00373,21.07473,20.76036,20.74102,2074,301,3,198,9221148399545636864,QSO,2.081381,8190,57448,102
1237665024363331840,171.489975901592,33.7763549312144,20.74871,20.55431,20.41546,20.15237,20.02741,4552,301,2,26,11555288731935332352,QSO,1.60691,10263,58464,647
1237680275258081792,355.434759390707,26.0228274006358,20.4499,18.41047,17.22962,16.68328,16.32486,8103,301,1,68,7099061806031984640,GALAXY,0.1751623,6305,56563,956
1237667538013454336,164.714126006566,23.628810935578,18.78531,17.88928,17.67678,17.60673,17.61904,5137,301,4,339,11784811778764199936,STAR,-0.0006014972,10467,58138,63
1237663782599721728,29.6179555707459,-1.20569121077928,22.81359,22.36653,21.82594,21.2588,20.78651,4263,301,1,313,10558692760315254784,GALAXY,0.7256393,9378,58071,12
1237678597536547072,320.955339067265,2.03815760052613,24.43083,20.13978,19.82022,19.6725,19.80595,7712,301,4,69,10314641304748054528,QSO,3.293585,9161,57691,990
1237667536930406656,142.798812828525,18.2057378608331,18.79857,18.7024,18.53274,18.4049,18.42131,5137,301,2,197,2666274253841655808,QSO,1.43554,2368,53758,521
1237665441000719104,246.581837228421,14.5745759679555,20.62608,20.11979,20.36591,20.6394,20.81389,4649,301,2,416,2479380913398507520,STAR,-0.0001723696,2202,53566,543
1237673706653876992,120.749617660566,43.0239272139479,23.9786,21.52319,20.33557,19.95123,19.65409,6573,301,6,242,4146910995368138752,STAR,-0.0001195868,3683,55178,806
1237661361835606016,204.595362722225,45.918687554177,20.58951,19.52256,19.18579,19.09792,19.02006,3699,301,4,112,8339547595547629568,STAR,-0.0006678562,7407,56772,25
1237668332027052288,218.120942062047,14.6301973856176,20.47221,20.33527,20.13804,19.94697,19.97128,5322,301,3,57,6154242659299121152,QSO,1.538933,5466,56033,268
1237678598086721792,351.360102268537,3.23997032613708,23.93949,22.36189,21.77657,20.12691,18.85907,7712,301,5,272,12710520309364840448,STAR,-4.019446E-05,11289,58398,859
1237673706652238080,115.784938623124,42.2016614570935,20.68765,20.21372,20.27047,20.40531,20.36757,6573,301,6,217,488725528468023296,STAR,-0.0002611145,434,51885,309
1237673706652631040,116.855125707292,42.5265550050615,18.86114,17.89528,17.47618,17.34733,17.27665,6573,301,6,223,3559126366114914304,STAR,-0.0004496439,3161,54779,570
1237673706654728448,123.429647360368,43.475466855532,20.6288,19.5523,19.23937,19.11026,19.09412,6573,301,6,255,614867555089147904,STAR,0.0001359878,546,52205,459
1237666301627335680,45.747882906561,0.779335301097999,23.57133,22.57648,20.64773,19.53034,19.0531,4849,301,5,760,1759913820010080256,GALAXY,0.6200523,1563,52941,481
1237661951346868736,228.178542000183,10.2711738970017,20.61646,20.2018,20.05391,19.9646,19.72317,3836,301,6,524,6180197180307167232,QSO,0.7195212,5489,55990,482
1237651539794395392,227.993532532798,61.300471486267,21.13438,18.89582,17.55082,17.02276,16.6447,1412,301,5,297,7860103620590852096,GALAXY,0.1927444,6981,56443,714
1237680272034300672,328.454719824732,18.302719287717,21.22911,20.65551,20.58959,20.47704,20.09993,8102,301,3,29,5652198500194342912,QSO,0.8096929,5020,55852,658
1237680272034824960,329.645217602937,18.5793962702677,21.40915,20.96532,20.60427,20.63544,20.68423,8102,301,3,37,8525484635416975360,QSO,0.9963545,7572,56944,620
1237666338652946688,18.5407814877565,-0.502310113847716,21.62469,19.65476,18.07683,17.5319,17.18761,4858,301,2,478,781380344845723648,GALAXY,0.2700767,694,52209,21
1237680246802678272,331.842016419971,17.2216042300939,22.70596,19.72277,18.24136,17.64983,17.30051,8096,301,4,49,5662278271330703360,GALAXY,0.2373561,5029,55750,464
1237680246803858432,334.707597498684,17.6744943619659,22.23744,20.55471,18.9076,18.13438,17.82976,8096,301,4,67,5663451726457624576,GALAXY,0.4254365,5030,55830,637
1237680246812180480,354.610001677935,20.0084091529069,23.44221,23.67088,20.74709,19.32534,18.79257,8096,301,4,194,6896369306487248896,GALAXY,0.7047094,6125,56273,845
1237680275262472448,6.61242161818404,26.2871720601836,20.61213,20.18499,20.05757,19.80474,19.70814,8103,301,1,135,8626913490513451008,QSO,1.66542,7662,57358,976
1237654954817683712,256.244209480797,39.8924772146018,17.1081,15.95585,15.87906,15.90253,15.90869,2207,301,6,105,2455742787086215168,STAR,-0.0002666793,2181,53524,564
1237650370475131392,164.422274827588,-2.52217543566788,23.09172,21.46025,21.57885,21.49049,21.19156,1140,301,3,77,4263898489300473856,STAR,7.868299E-05,3787,55565,420
1237678858482811904,26.1910100897483,11.2285220719348,24.95336,23.46644,22.9229,20.88834,19.94609,7773,301,2,481,12444696881329887232,QSO,1.66288,11053,58437,455
1237661361839735040,217.260004911721,42.7664800180172,21.39738,18.99648,17.41069,16.20964,15.54834,3699,301,4,175,1570672748638791680,STAR,-5.442581E-06,1395,52825,154
1237661361842815232,225.622043493093,39.6408938755358,22.22492,21.22277,20.90701,20.65944,20.49978,3699,301,4,222,9563422790088153088,STAR,-0.0006262818,8494,57104,105
1237666300020589312,54.61054344194,-0.482506679333803,24.1309,22.79691,20.58063,19.72931,19.2079,4849,301,2,819,2971323596347041792,GALAXY,0.4770678,2639,54465,268
1237663458853454848,324.571719144506,0.899546972732706,22.78736,22.77872,21.98526,21.14818,20.7513,4187,301,6,113,10388697540090681344,GALAXY,0.7995203,9227,57932,69
1237663458852471808,322.322935741965,0.951752151532229,24.51246,22.96184,21.88831,21.37808,20.54829,4187,301,6,98,10388824533683689472,GALAXY,0.8284128,9227,57932,531
1.237663458853E+18,323.616238178638,0.863487305739617,21.3592,21.22026,20.73998,20.08501,19.4834,4187,301,6,106,10388754164939511808,GALAXY,0.7437347,9227,57932,275
1237666300019081472,51.091252405561,-0.620889942409367,20.24541,19.13433,18.51836,18.17103,18.13206,4849,301,2,796,906418737626769408,GALAXY,0.1907618,805,52586,252
1237665567153127424,236.268986831504,17.148651255145,19.46598,17.99929,17.08281,16.5481,16.12703,4678,301,5,229,2439860347746674688,GALAXY,0.04895954,2167,53889,128
1237661388677579008,210.398212390404,55.9350452648157,24.51728,20.62947,18.94639,18.32991,17.90015,3705,301,6,88,7657478471736907776,GALAXY,0.3254753,6801,56487,848
1237661388677710080,211.096377913317,55.8820758340219,23.68331,20.9196,19.14312,18.4614,18.05837,3705,301,6,90,7657499912213649408,GALAXY,0.4082061,6801,56487,926
1237659131669381376,208.312863940267,52.2248563911992,19.71048,18.82764,18.56283,18.45161,18.41794,3180,301,2,44,7588830461813872640,STAR,-0.0007317421,6740,56401,964
1237659131671740416,216.31688219574,50.1572455379754,18.55654,18.66852,19.07936,19.35638,19.81293,3180,301,2,80,9464379339275786240,QSO,2.525378,8406,57513,235
1237659330848751872,240.094424188687,45.4474968515083,27.28635,18.47016,18.11678,17.57866,18.83221,3226,301,5,48,1316319149164619776,GALAXY,0.0417206,1169,52753,517
1237663788493766656,121.603085154099,55.5607275683472,20.86812,20.07217,19.70105,19.49636,19.57199,4264,301,4,137,8196672930408847360,STAR,-0.001204845,7280,56709,442
1237680241458020864,17.5871894393709,-7.97242046690504,26.61366,21.9763,20.24012,19.25977,18.65605,8095,301,2,416,8059295828609882112,GALAXY,0.5190644,7158,56956,379
1237678617400116480,319.523553443234,0.594840698204795,24.12859,22.4362,21.99273,21.77885,22.06917,7717,301,1,59,5789503587672676352,QSO,1.040584,5142,55825,459
1237662499999973376,224.334125600461,45.4690236056668,18.03514,17.14775,16.8321,16.70641,16.66809,3964,301,4,82,9559075321111926784,STAR,-0.0003169941,8490,57104,673
1237655128772051200,257.773374761316,31.0729828040585,19.13785,18.20921,22.27007,20.31893,25.33364,2248,301,2,230,1097908305394690048,STAR,-1.941081E-05,975,52411,567
1237680275798753792,5.13828909966213,26.715968456015,23.73181,21.64658,19.62708,18.97711,18.55809,8103,301,2,126,7066153143202240512,GALAXY,0.3846596,6276,56269,19
1237680275794362624,353.954089138084,26.3636299835866,19.73992,17.9587,16.89668,16.42,16.04254,8103,301,2,59,7098971096322693120,GALAXY,0.1292069,6305,56563,626
1237680275799540224,7.12617523633162,26.8270061657325,24.59336,22.09992,20.57235,19.73746,19.28071,8103,301,2,138,7073036640831428608,GALAXY,0.4303502,6282,56572,485
1237680275261882624,5.04451850563783,26.2999569576907,22.64003,21.0984,19.21446,18.43489,17.99639,8103,301,1,126,7069751294567929856,GALAXY,0.4334644,6279,56243,821
1237665532244656128,203.798511893792,26.4657927814028,19.67761,18.88959,18.58731,18.46029,18.44499,4670,301,4,48,6754497943678769152,STAR,-6.336188E-05,5999,56089,816
1237665024366542848,180.469916839304,34.3106045230083,21.68497,19.2011,17.73663,16.58983,15.93632,4552,301,2,75,2352099247203051520,STAR,-8.577283E-05,2089,53498,343
1237657629508240384,123.79110705966,32.1569525820348,21.3826,21.95429,20.81753,19.78224,19.69062,2830,301,4,100,4231176197634283520,GALAXY,0.7154475,3758,55506,161
1237678597559681792,13.9564141213118,2.87796978166526,24.49357,20.72889,19.67318,19.7994,18.99592,7712,301,4,422,4850573704625936384,STAR,-7.415586E-05,4308,55565,716
1237680246813098240,356.804862678571,20.089556260111,24.81683,22.0037,19.8705,19.0742,18.45632,8096,301,4,208,6897483936332797952,GALAXY,0.4460406,6126,56269,804
1237679504324297472,13.1618382315234,20.3295584218123,23.96359,24.41554,21.92542,20.89438,19.96155,7923,301,5,264,8578456081248049152,GALAXY,0.7624857,7619,56900,817
1237679477470069504,359.455523750104,22.2138693337599,22.19221,21.82224,21.4661,21.55574,20.89845,7917,301,3,101,8551381158126180352,QSO,2.063016,7595,56957,623
1237666211932407040,277.600322907535,22.6238856284731,22.03773,18.80866,17.53959,16.985,16.6748,4828,301,6,188,2862182214722938880,STAR,-0.0002075312,2542,53919,526
1237667211588075520,146.460728196587,24.479331637404,19.09223,18.17939,17.80841,17.50564,17.95096,5061,301,4,219,2585241346000316416,GALAXY,0.06726606,2296,53735,637
1237664289933296384,196.498079288657,14.1055164212894,22.61381,21.72602,19.93927,19.02861,18.43997,4381,301,2,169,6102463082931705856,GALAXY,0.4710143,5420,56009,311
1237664289935524352,201.626937793876,13.8386767305368,23.06098,21.72273,20.39827,19.57262,19.10757,4381,301,2,203,6114844133649831936,GALAXY,0.4509772,5431,56011,297
1237680299420942848,341.006360760886,21.5932312697369,21.94419,21.07611,20.66276,20.49532,20.40939,8108,301,6,124,8542295624372213760,STAR,-0.0008031018,7587,57297,338
1237680299424154112,348.93685283187,22.7238068938894,20.57035,20.23487,19.939,19.6194,19.33596,8108,301,6,173,8635721127904434176,QSO,0.4571107,7670,57328,250
1237662198821028608,228.943660468608,8.70528340700623,22.78434,20.98723,20.96509,21.05918,20.91521,3894,301,3,168,6181324454821648384,QSO,2.780982,5490,56003,487
1237661361835016448,202.919427732756,46.2131254140952,21.78156,21.67647,21.37106,21.53943,20.90989,3699,301,4,103,8338492889572333568,QSO,0.7416286,7406,56805,284
1237661361836130560,206.401547413923,45.6261349961436,20.99392,21.04426,20.68817,20.60505,20.4659,3699,301,4,120,8364352302455478272,QSO,1.235104,7429,56740,152
1237680299424941056,350.875782273185,22.7469693603,22.01952,21.29754,20.05288,19.32378,18.89456,8108,301,6,185,6884012443984746496,GALAXY,0.5161093,6114,56209,947
1237668299289460992,213.098388603903,18.7123374517903,21.0921,19.53193,18.01153,17.51956,17.16404,5314,301,6,233,6636054702005180416,GALAXY,0.2421898,5894,56039,2
1237668332025937920,215.519306360653,15.1796287838872,17.60106,17.70332,17.59658,17.48339,17.21211,5322,301,3,40,3091764645900347392,QSO,0.2561927,2746,54232,158
1237652944784720640,357.17684838122,16.0039241215376,22.44514,21.29777,21.04071,21.04598,20.81056,1739,301,6,284,6912042018748520448,QSO,2.833527,6139,56192,518
1237664854187508224,231.805831322137,28.5383309626846,19.92667,18.11292,17.2512,16.82595,16.54315,4512,301,5,213,2079698001575569408,GALAXY,0.06477466,1847,54176,585
1237678595934323200,340.220923184686,1.39292926889701,22.92837,22.9612,22.47132,22.06307,21.33929,7712,301,1,197,10355144289273796608,GALAXY,0.7673353,9197,57680,883
1237654948372873728,226.814031265871,59.9624776176092,21.88975,20.96858,19.54222,18.7695,18.36374,2206,301,2,69,7860030777945511936,GALAXY,0.4639187,6981,56443,449
1237667536935256064,154.111802944597,21.1028733265436,17.72078,16.83196,16.60345,16.50739,16.50844,5137,301,2,271,10824457086295103488,STAR,0.0008490003,9614,57835,201
1237680297280471552,358.280759208573,21.5928660590646,21.79815,21.39296,20.67779,20.73131,20.26027,8108,301,2,231,8554840771446200320,QSO,2.069323,7598,56956,921
1237680297270706688,334.797159095173,18.8699179960021,21.59391,21.52842,20.89164,20.71017,20.29021,8108,301,2,82,8532127884873324544,GALAXY,0.3385739,7578,56956,212
1237680275257229824,353.218756391449,25.9485357162111,21.62991,21.17039,20.89828,20.93422,20.86796,8103,301,1,55,8670575097218881536,QSO,1.373975,7701,57356,72
1237680275257688320,354.433264791386,25.9747342534128,21.23893,20.86391,20.54784,20.42465,19.98991,8103,301,1,62,8633637282702972928,QSO,1.012232,7668,57579,861
1237680275258736896,357.114666157108,26.1235441948791,21.29585,21.39291,21.47859,21.28193,21.10723,8103,301,1,78,8632513856714070016,QSO,1.779977,7667,57580,870
1237678598096027904,12.7232632946656,3.25617066822914,21.64944,21.81232,21.76821,21.58848,21.6617,7712,301,5,414,9852776052237293568,QSO,1.976462,8751,57685,94
1237673706653876480,120.753973081105,42.9763161036269,19.48967,19.38215,19.17442,19.16525,19.19824,6573,301,6,242,9319120651725068288,QSO,1.339634,8277,57073,171
1237666301627204352,45.4985883358942,0.83587398296673,22.30563,21.0837,19.94949,19.41013,18.92326,4849,301,5,758,909838493163743232,GALAXY,0.2573189,808,52556,405
1237680297274835968,344.656302871387,20.4787358876562,22.46671,23.05902,21.19646,20.18634,19.50606,8108,301,2,145,8570476926573238272,GALAXY,0.8103709,7612,56972,461
1237680297269789440,332.544037804717,18.5706498439958,23.16931,22.12063,20.26178,19.18848,18.60843,8108,301,2,68,5.66233352179E+18,GALAXY,0.5824964,5029,55750,665
1237680297275294208,345.650669033321,20.5598246824943,27.30018,21.87762,20.46883,19.60989,19.19914,8108,301,2,152,6891663395277527040,GALAXY,0.48781,6121,56187,109
1237658802035360768,174.640837888066,54.7462824626607,22.63276,22.63794,20.71971,19.7121,19.1717,3103,301,4,116,7540364814197217280,GALAXY,0.5192398,6697,56419,775
1237669761187972096,339.274250658693,5.60700306273545,23.22624,22.43963,20.42225,19.47366,18.95548,5655,301,1,218,4966461965365172224,GALAXY,0.4819996,4411,56164,427
1237657629508305664,123.86398962396,32.2116035169446,22.93749,22.65824,21.18681,20.10464,19.75289,2830,301,4,101,4231167401541261312,GALAXY,0.6075962,3758,55506,129
1237657629508829952,124.889865855186,33.1113430968181,24.07237,22.4303,21.0658,19.95673,19.55649,2830,301,4,109,4231132217169172480,GALAXY,0.4893227,3758,55506,1
1237678860093751552,26.994903991585,12.3176920353347,24.63432,20.8794,20.20232,20.12272,20.30819,7773,301,5,486,5249217588614158336,STAR,0.0002567391,4662,55590,990
1237662302444847104,241.193165263728,36.4795417883134,18.15783,16.66825,16.06221,15.81153,15.69206,3918,301,4,286,3915910746344628224,STAR,-0.0001819287,3478,55008,112
1237663458851947008,321.218973801702,0.899000008223192,20.96313,20.08714,19.58449,19.23347,19.07049,4187,301,6,90,1156462249825560576,GALAXY,0.1480725,1027,52557,593
1237663458852668160,322.856727017477,0.956112290316312,20.70475,19.48913,18.79692,18.44087,18.22968,4187,301,6,101,1712641966908401664,GALAXY,0.1722707,1521,52945,539
1237663458850768384,318.50117267986,0.864087733584899,24.24988,23.34794,21.80795,21.28117,20.32371,4187,301,6,72,10381988869994469376,GALAXY,0.8933583,9221,57938,239
1237663458852472064,322.390939165943,0.956420705990282,26.12021,22.44189,20.59213,19.78159,19.51357,4187,301,6,98,4722180431386269696,GALAXY,0.430402,4194,55450,568
1237680272035808000,331.937003344296,19.1261163729245,20.99358,20.40626,20.57264,20.55044,20.04577,8102,301,3,52,5653177615483426816,STAR,0.0001422011,5021,55863,124
1237662341081727232,229.661965890592,33.4554121375898,19.04253,17.64677,17.02695,16.62698,16.35569,3927,301,4,14,1560638885283784704,GALAXY,0.08387429,1386,53116,515
1237662341081858304,229.875802510548,33.2646558914851,21.74859,18.68043,17.7048,17.18813,16.78171,3927,301,4,16,1560530308510541824,GALAXY,0.08125722,1386,53116,120
1237662195596853248,174.428332046669,42.8487211057853,18.83182,16.87527,16.17631,15.75621,15.48357,3893,301,5,123,1627016951102466048,GALAXY,0.0601024,1445,53062,333
1237680275792593664,349.479487131878,25.8559292078812,25.88902,22.17081,20.62716,19.61392,18.98486,8103,301,2,32,7096758603647047680,STAR,-0.0002269937,6303,56539,769
1237680275795149312,355.969487034062,26.3839202251855,22.47017,21.82437,20.8335,19.68408,18.96717,8103,301,2,71,7336416404911183872,STAR,-0.0001321382,6516,56571,191
1237680275797836288,2.73997582330338,26.7594728893142,22.28817,21.36749,20.24936,19.5258,18.84331,8103,301,2,112,7066314771411523584,GALAXY,0.4461881,6276,56269,607
1237661361833771264,198.801455941391,46.8005212716807,20.18989,20.14864,20.13639,19.9809,19.81794,3699,301,4,84,8344062740114200576,QSO,1.786926,7411,56776,67
1237661361835409920,204.146863318816,45.9506054957791,22.87146,21.72862,21.38956,21.16814,21.12295,3699,301,4,109,8339561339442976768,QSO,2.728714,7407,56772,75
1.237680275263E+18,7.99822411593033,26.3086612335284,23.15298,21.28875,20.87355,21.11142,20.85927,8103,301,1,143,8624592146572531712,QSO,2.780132,7660,57357,723
1237680275262604032,6.99168926487999,26.2877542463416,22.15452,21.21183,21.1804,21.11826,20.57233,8103,301,1,137,7070677638600480768,STAR,-0.000141948,6280,56570,95
1237678860068913664,328.893464819402,10.7963352190358,23.29334,21.29303,20.64048,20.06132,19.73149,7773,301,5,107,4610754274548537344,GALAXY,-0.0001710389,4095,55497,706
1237680275258343936,356.127696823667,26.0414155699465,23.9143,22.06628,20.47074,19.37965,18.76313,8103,301,1,72,8632467677225703424,STAR,-9.898497E-05,7667,57580,702
1237680275258671616,356.923597720964,26.1775640389211,23.07835,23.03703,21.77405,20.11437,19.24264,8103,301,1,77,8666161936080328704,STAR,6.769899E-05,7697,57574,401
1237680275262538240,6.74802409979452,26.2948496157155,21.79428,21.37769,21.1347,20.74974,20.29306,8103,301,1,136,8626916789048334336,QSO,1.606776,7662,57358,988
1237680275261817088,4.95387429157773,26.2857020579913,21.0456,20.62264,20.11115,19.95503,19.59753,8103,301,1,125,8626835150309971968,QSO,2.538694,7662,57358,691
1237680246813884928,358.704299221441,20.1505474137407,23.23079,22.2159,20.482,19.46621,18.84666,8096,301,4,220,6898585372189808640,GALAXY,0.5430366,6127,56274,715
1237680297272738816,339.655416535517,19.6971197416307,24.02032,23.56187,21.2949,20.02472,19.06415,8108,301,2,113,8538956676732311552,GALAXY,0.7738548,7584,56957,479
1237680297281127424,0.00552782792397011,21.7118518788006,21.90328,21.19124,19.951,19.21397,18.7945,8108,301,2,241,7745187889546549248,GALAXY,0.5058863,6879,56539,445
1237680297275556608,346.370338833713,20.6878854014833,22.37096,22.1164,20.40579,19.53224,18.86155,8108,301,2,156,6892906943918397440,GALAXY,0.5303426,6122,56246,537
1237654602643603712,164.849117084248,5.56405368205236,19.63054,18.11172,17.43897,17.09239,16.85145,2125,301,6,307,653147879778576384,GALAXY,0.03480326,580,52368,458
1237668311626744576,233.999031681029,13.901234352125,22.48424,21.75665,21.61867,21.68627,20.91263,5317,301,5,69,5505793027535558656,STAR,-0.0006498503,4890,55741,518
1237680333796147712,22.4493258323999,29.8993811377933,26.37095,20.75589,19.0504,18.35404,18.00175,8116,301,6,360,7053952137194395648,GALAXY,0.3861775,6265,56248,688
1237654954812375552,246.87330926601,50.2054894034885,21.22325,20.61452,20.43162,20.44395,20.17982,2207,301,6,24,7112505807653328896,QSO,2.475058,6317,56448,713
1237662341085201408,237.6117538076,29.4553534507155,23.36197,23.26534,21.36932,20.17181,19.54492,3927,301,4,67,5321237526425655296,GALAXY,0.6518266,4726,55712,853
1237668353502609664,262.038294766676,35.2497384023635,20.03687,19.95334,19.88765,19.63172,19.54606,5327,301,3,68,12073076242276177920,QSO,2.034701,10723,58287,187
